Country,Sex,ageStart,ageGroup,ageLabel,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Latvia,Total,1,1-4,From 1 to 4 years,95939,94946,94940,96437,99051,100238,101697,104587,108308,111278,111427,107869,104325,101271,99095,100386,103624,106973,107725
Latvia,Total,5,5-9,From 5 to 9 years,145315,131038,117905,106020,98937,94669,93581,93322,94478,96636,96909,96865,98722,101240,103729,105242,103843,101634,99799
Latvia,Total,10,10-14,From 10 to 14 years,186828,182750,175052,166866,154654,141850,128304,115903,104288,96669,91958,89809,89115,89805,91560,92092,92793,94980,97767
Latvia,Total,15,15-19,From 15 to 19 years,178114,180406,183324,185778,184267,181277,177630,170933,162506,150033,136225,122365,110566,99633,91835,87794,86281,85799,86834
Latvia,Total,20,20-24,From 20 to 24 years,161525,160205,159396,161377,165593,168612,170392,173133,175520,171794,163497,155706,149364,143614,134223,124503,113332,102510,92989
Latvia,Total,25,25-29,From 25 to 29 years,164998,163300,159330,156837,154783,152140,150265,149340,151015,152409,150828,147966,148320,149365,147024,144802,142180,137155,131714
Latvia,Total,30,30-34,From 30 to 34 years,159275,159743,159238,158732,157690,156450,154709,151690,149315,145528,140253,135044,132353,132349,134101,135861,137236,138635,139806
Latvia,Total,35,35-39,From 35 to 39 years,176859,169564,162844,157555,153963,151168,151582,151758,151962,149783,147049,142973,138898,135424,132003,129127,126836,125024,125015
Latvia,Total,40,40-44,From 40 to 44 years,175344,176178,176670,175137,171410,166493,159945,154552,150008,146106,142529,141122,140669,140190,138512,137503,135589,132105,128938
Latvia,Total,45,45-49,From 45 to 49 years,155453,155917,155765,158330,162062,163501,165036,166526,165340,161171,156058,149021,143424,139231,136112,134134,133922,133550,133208
Latvia,Total,50,50-54,From 50 to 54 years,139680,143913,146372,146986,144748,143112,144279,145084,147605,151040,152229,152843,153905,152990,150000,146613,140870,135855,131885
Latvia,Total,55,55-59,From 55 to 59 years,142508,132902,124432,121828,122925,127224,131401,134958,135454,133450,131857,132704,133043,135555,139610,141822,143381,144574,143946
Latvia,Total,60,60-64,From 60 to 64 years,146561,147400,147754,143320,136687,128651,120313,112836,110336,111466,115508,119178,122563,123374,122049,121141,122485,123413,125897
Latvia,Total,65,65-69,From 65 to 69 years,120918,118092,117728,119421,123013,126908,128614,129701,126355,120741,113849,106522,99849,97812,99251,103499,107417,110632,111555
Latvia,Total,70,70-74,From 70 to 74 years,105819,106812,106502,105562,102604,99789,97886,98198,99993,103323,107557,109320,110462,108169,103689,98023,91871,86241,84730
Latvia,Total,75,75-79,From 75 to 79 years,66489,70695,73457,76673,78937,80127,81472,81908,81314,79385,77519,76600,77403,79622,82915,86939,88883,90133,88289
Latvia,Total,80,80-84,From 80 to 84 years,30499,31194,33705,37539,40735,43652,46789,49176,51437,53370,54591,55810,56539,56605,55708,54752,54611,55838,58111
Latvia,Total,85,85,85 years or over,29591,28329,26542,24992,24461,23863,23979,25235,26576,28652,30661,32888,35293,37576,40052,41863,43803,45065,46171
Lithuania,Females,1,1-4,From 1 to 4 years,91355,87648,83650,79778,76532,73241,70700,69985,70209,71063,72041,72066,72489,73537,73686,73396,73750,73397,72375
Lithuania,Females,5,5-9,From 5 to 9 years,119957,113484,106202,98084,92597,89238,84950,80859,76639,73329,70117,67127,65912,65706,66242,67562,68661,69206,70214
Lithuania,Females,10,10-14,From 10 to 14 years,135591,133768,130274,127435,122731,117011,109735,102968,95499,90141,86789,82135,77647,73257,69737,66562,64226,63058,62759
Lithuania,Females,15,15-19,From 15 to 19 years,127646,129409,131894,133354,130592,126902,122477,120269,118642,116459,112215,105269,98619,91499,86194,82829,78816,74307,69689
Lithuania,Females,20,20-24,From 20 to 24 years,117264,115750,114644,115136,116337,116621,114772,116253,117188,116107,113513,106925,104639,104502,103350,100438,95682,89031,80585
Lithuania,Females,25,25-29,From 25 to 29 years,125278,121504,117050,114174,111974,109248,105526,103595,102377,102705,102271,95731,94609,95233,94881,95063,95226,93540,90820
Lithuania,Females,30,30-34,From 30 to 34 years,128588,129278,127591,125673,122285,118974,114216,110802,107533,104969,101618,94192,90092,87664,87109,87312,88251,88248,88829
Lithuania,Females,35,35-39,From 35 to 39 years,141881,138821,133343,129331,126191,123048,120961,119592,117718,114954,111936,105795,100826,96854,93819,90884,87501,83957,81311
Lithuania,Females,40,40-44,From 40 to 44 years,132165,137412,140828,142290,139961,135826,130035,124748,120831,118639,116376,113638,112000,109941,106922,104242,100480,95789,91774
Lithuania,Females,45,45-49,From 45 to 49 years,113650,114854,115099,117540,122447,127142,130459,134081,134585,132192,128384,121685,116577,113351,111167,109331,108331,106894,104559
Lithuania,Females,50,50-54,From 50 to 54 years,104124,105077,107932,110479,109924,108383,108310,109007,111325,116663,121351,123817,126795,127295,124930,121696,117217,112329,109043
Lithuania,Females,55,55-59,From 55 to 59 years,105597,104688,99180,94768,94092,98479,99480,102445,104333,103649,102307,102162,102883,105251,110482,115023,118732,121897,122331
Lithuania,Females,60,60-64,From 60 to 64 years,107730,106757,106671,107013,104909,99919,97637,93060,88949,88561,92845,94094,96998,99196,98636,97486,98080,98970,101374
Lithuania,Females,65,65-69,From 65 to 69 years,101332,100894,101830,101958,102919,103018,101788,100337,99741,97256,92833,90956,86920,83362,83132,87390,88647,91420,93567
Lithuania,Females,70,70-74,From 70 to 74 years,91700,91422,92614,94098,93944,93382,92862,93572,92932,93178,93267,92465,91379,91092,89041,85066,83360,79664,76503
Lithuania,Females,75,75-79,From 75 to 79 years,64611,67326,71340,74108,77177,78127,78804,79060,80122,79503,79219,79212,80313,80205,80783,81304,80724,79900,79733
Lithuania,Females,80,80-84,From 80 to 84 years,28790,29983,33486,38706,44061,47813,51087,53272,55022,57108,58079,58907,59568,60947,60644,60847,61246,62581,62896
Lithuania,Females,85,85,85 years or over,30514,27993,27455,26474,26238,26584,27573,29284,31541,34028,36616,39189,41864,44122,46722,48574,50021,51530,53246
Lithuania,Males,1,1-4,From 1 to 4 years,96699,93119,88943,84787,81075,77363,74296,73302,73358,74319,75415,75569,76495,77484,77416,77082,77740,77274,76424
Lithuania,Males,5,5-9,From 5 to 9 years,125674,118943,110818,103000,97699,94393,90269,85862,81523,77749,73928,70559,69232,68829,69179,70685,71854,73048,74030
Lithuania,Males,10,10-14,From 10 to 14 years,140714,139942,135541,132338,128294,122375,115007,107740,100343,95075,91747,86962,82286,77763,73828,70175,67516,66139,65635
Lithuania,Males,15,15-19,From 15 to 19 years,132781,134458,136561,137799,135323,131618,126747,124653,123326,121556,117191,110353,103263,96206,91002,87569,83326,78744,74011
Lithuania,Males,20,20-24,From 20 to 24 years,119383,118357,117501,118227,120066,121035,118706,118950,120250,119079,116237,111839,110082,110376,109709,106729,100181,93525,85213
Lithuania,Males,25,25-29,From 25 to 29 years,125562,120628,115536,112806,110590,109079,106538,104983,103844,104895,104145,98459,97738,99426,99565,100274,100667,99841,97923
Lithuania,Males,30,30-34,From 30 to 34 years,127451,126089,124096,123189,120138,115989,110733,107197,104304,102518,99939,93512,90166,88292,88738,90025,90634,91550,93561
Lithuania,Males,35,35-39,From 35 to 39 years,137654,134502,128853,125068,121991,118964,115709,114578,112989,110475,106237,99784,95265,92371,90094,88312,86006,83683,82909
Lithuania,Males,40,40-44,From 40 to 44 years,122545,126951,130606,132677,131418,128260,123249,118277,114150,111737,108677,105309,103841,102323,99872,97137,93606,89967,87904
Lithuania,Males,45,45-49,From 45 to 49 years,102059,103175,103830,106328,111189,115435,118470,121914,122232,120465,116956,111656,107123,103583,101313,99694,98285,97593,96924
Lithuania,Males,50,50-54,From 50 to 54 years,87031,88292,91475,94100,94542,93671,93842,94224,96444,101167,104849,107324,110480,111227,109600,107494,103977,100260,97542
Lithuania,Males,55,55-59,From 55 to 59 years,83126,82271,78417,75356,74984,78587,79769,82027,83465,83184,82608,82796,83510,86089,90684,94712,98010,101239,102362
Lithuania,Males,60,60-64,From 60 to 64 years,77947,77151,77703,78574,76906,73297,71303,67537,64612,64457,67388,68523,70741,72452,72578,72435,73276,74221,77003
Lithuania,Males,65,65-69,From 65 to 69 years,65921,65638,66998,66966,66973,67281,66575,65760,65296,63304,60052,58543,55761,53620,53716,56646,57835,59803,61570
Lithuania,Males,70,70-74,From 70 to 74 years,49110,50944,53721,54188,54185,53530,52939,53245,52723,52865,53156,52750,52158,52059,50473,47990,46646,44496,42981
Lithuania,Males,75,75-79,From 75 to 79 years,28133,28470,29834,31864,33888,35689,37734,38904,39116,39069,38670,38379,38932,38814,39275,39608,39442,39018,38920
Lithuania,Males,80,80-84,From 80 to 84 years,11389,11792,13129,14493,16094,17070,17769,18350,19721,21180,22331,23767,24647,25082,25030,24909,24863,25492,25462
Lithuania,Males,85,85,85 years or over,11122,10208,9992,9338,8663,8628,8808,9291,9723,10258,10673,11139,11791,12895,13923,14781,15743,16293,16919
Lithuania,Total,1,1-4,From 1 to 4 years,188054,180767,172593,164565,157607,150604,144996,143287,143567,145382,147456,147635,148984,151021,151102,150478,151490,150671,148799
Lithuania,Total,5,5-9,From 5 to 9 years,245631,232427,217020,201084,190296,183631,175219,166721,158162,151078,144045,137686,135144,134535,135421,138247,140515,142254,144244
Lithuania,Total,10,10-14,From 10 to 14 years,276305,273710,265815,259773,251025,239386,224742,210708,195842,185216,178536,169097,159933,151020,143565,136737,131742,129197,128394
Lithuania,Total,15,15-19,From 15 to 19 years,260427,263867,268455,271153,265915,258520,249224,244922,241968,238015,229406,215622,201882,187705,177196,170398,162142,153051,143700
Lithuania,Total,20,20-24,From 20 to 24 years,236647,234107,232145,233363,236403,237656,233478,235203,237438,235186,229750,218764,214721,214878,213059,207167,195863,182556,165798
Lithuania,Total,25,25-29,From 25 to 29 years,250840,242132,232586,226980,222564,218327,212064,208578,206221,207600,206416,194190,192347,194659,194446,195337,195893,193381,188743
Lithuania,Total,30,30-34,From 30 to 34 years,256039,255367,251687,248862,242423,234963,224949,217999,211837,207487,201557,187704,180258,175956,175847,177337,178885,179798,182390
Lithuania,Total,35,35-39,From 35 to 39 years,279535,273323,262196,254399,248182,242012,236670,234170,230707,225429,218173,205579,196091,189225,183913,179196,173507,167640,164220
Lithuania,Total,40,40-44,From 40 to 44 years,254710,264363,271434,274967,271379,264086,253284,243025,234981,230376,225053,218947,215841,212264,206794,201379,194086,185756,179678
Lithuania,Total,45,45-49,From 45 to 49 years,215709,218029,218929,223868,233636,242577,248929,255995,256817,252657,245340,233341,223700,216934,212480,209025,206616,204487,201483
Lithuania,Total,50,50-54,From 50 to 54 years,191155,193369,199407,204579,204466,202054,202152,203231,207769,217830,226200,231141,237275,238522,234530,229190,221194,212589,206585
Lithuania,Total,55,55-59,From 55 to 59 years,188723,186959,177597,170124,169076,177066,179249,184472,187798,186833,184915,184958,186393,191340,201166,209735,216742,223136,224693
Lithuania,Total,60,60-64,From 60 to 64 years,185677,183908,184374,185587,181815,173216,168940,160597,153561,153018,160233,162617,167739,171648,171214,169921,171356,173191,178377
Lithuania,Total,65,65-69,From 65 to 69 years,167253,166532,168828,168924,169892,170299,168363,166097,165037,160560,152885,149499,142681,136982,136848,144036,146482,151223,155137
Lithuania,Total,70,70-74,From 70 to 74 years,140810,142366,146335,148286,148129,146912,145801,146817,145655,146043,146423,145215,143537,143151,139514,133056,130006,124160,119484
Lithuania,Total,75,75-79,From 75 to 79 years,92744,95796,101174,105972,111065,113816,116538,117964,119238,118572,117889,117591,119245,119019,120058,120912,120166,118918,118653
Lithuania,Total,80,80-84,From 80 to 84 years,40179,41775,46615,53199,60155,64883,68856,71622,74743,78288,80410,82674,84215,86029,85674,85756,86109,88073,88358
Lithuania,Total,85,85,85 years or over,41636,38201,37447,35812,34901,35212,36381,38575,41264,44286,47289,50328,53655,57017,60645,63355,65764,67823,70165
Luxembourg,Females,1,1-4,From 1 to 4 years,13715,13744,13739,13571,13539,13472,13322,13429,13585,13867,13945,14327,14491,14713,15116,15428,15551,15644,15763
Luxembourg,Females,5,5-9,From 5 to 9 years,13836,13805,14081,14160,14216,14219,14423,14390,14327,14395,14409,14285,14169,14546,14816,15063,15580,15704,15923
Luxembourg,Females,10,10-14,From 10 to 14 years,12323,12948,13136,13444,13621,13983,14275,14624,14833,14864,14916,15157,15105,15111,15125,15103,14987,15163,15511
Luxembourg,Females,15,15-19,From 15 to 19 years,11617,12088,12170,12293,12661,12982,13399,13607,13980,14136,14538,14838,15409,15659,15816,15918,16090,16244,16114
Luxembourg,Females,20,20-24,From 20 to 24 years,12358,12754,12865,12849,13220,13391,13609,13818,13942,14322,14646,15055,15661,16188,16390,16896,17433,18128,18433
Luxembourg,Females,25,25-29,From 25 to 29 years,15432,15692,15393,15091,15229,15128,15484,15888,16455,16893,17215,17429,18186,18495,19171,19818,20427,21165,21894
Luxembourg,Females,30,30-34,From 30 to 34 years,18128,18875,18786,18481,18149,17851,17777,17692,17848,18395,18611,18882,19963,20612,21102,21634,22122,22648,23027
Luxembourg,Females,35,35-39,From 35 to 39 years,18281,19046,19378,19636,19795,19751,19937,19870,19797,19773,19812,19861,19828,20252,20889,21589,22183,22941,23442
Luxembourg,Females,40,40-44,From 40 to 44 years,16752,17376,17702,18057,18562,19143,19499,19939,20310,20636,20718,21016,21128,21221,21176,21290,21551,21766,22245
Luxembourg,Females,45,45-49,From 45 to 49 years,14872,15090,15785,16217,16633,16976,17584,18010,18442,18971,19643,19994,20547,21048,21492,21878,22072,22444,22420
Luxembourg,Females,50,50-54,From 50 to 54 years,13042,13288,13451,13831,14201,14702,15136,15793,16265,16730,17090,17755,18269,18901,19625,20357,20937,21499,21988
Luxembourg,Females,55,55-59,From 55 to 59 years,11333,10991,11337,11677,12089,12625,13178,13346,13688,14048,14577,14990,15648,16124,16711,17160,17884,18605,19220
Luxembourg,Females,60,60-64,From 60 to 64 years,10752,10520,10512,10673,10658,10545,10593,10926,11275,11713,12209,12828,12975,13365,13739,14303,14714,15650,16050
Luxembourg,Females,65,65-69,From 65 to 69 years,10369,9905,9741,9657,9831,9985,10081,10051,10179,10163,10060,10109,10443,10815,11296,11819,12407,12773,13112
Luxembourg,Females,70,70-74,From 70 to 74 years,9708,9691,9801,9733,9645,9478,9264,9137,9064,9263,9396,9497,9555,9697,9757,9735,9735,10063,10373
Luxembourg,Females,75,75-79,From 75 to 79 years,7918,7699,7879,8108,8128,8369,8605,8733,8672,8629,8510,8352,8232,8225,8418,8683,8805,8885,8964
Luxembourg,Females,80,80-84,From 80 to 84 years,4446,4626,4952,5312,5768,6113,6158,6326,6526,6580,6807,7037,7106,7139,7165,7144,7069,6989,7035
Luxembourg,Females,85,85,85 years or over,5103,4562,4518,4501,4307,4361,4662,4816,5004,5287,5558,5809,6318,6516,6759,7168,7509,7715,7911
Luxembourg,Males,1,1-4,From 1 to 4 years,14745,14661,14475,14365,14493,14452,14409,14491,14476,14644,14707,14991,15070,15552,15958,16256,16475,16419,16494
Luxembourg,Males,5,5-9,From 5 to 9 years,14610,14471,14776,14855,14850,14983,15156,15056,15082,15291,15433,15370,15228,15384,15578,15812,16222,16551,16861
Luxembourg,Males,10,10-14,From 10 to 14 years,12859,13490,13744,14061,14443,14722,14924,15283,15516,15532,15701,15913,15912,15927,15961,16085,16076,16442,16570
Luxembourg,Males,15,15-19,From 15 to 19 years,12192,12691,12715,12869,13238,13482,13977,14289,14643,15002,15266,15547,16148,16474,16635,16671,17096,17004,16999
Luxembourg,Males,20,20-24,From 20 to 24 years,12710,12995,13122,13088,13633,14116,14337,14414,14582,14923,15105,15616,16499,17003,17325,17807,17944,18912,19403
Luxembourg,Males,25,25-29,From 25 to 29 years,15747,15588,15303,15113,15220,15427,15623,16020,16454,17001,17485,17853,18432,19071,19769,20378,21481,22000,22830
Luxembourg,Males,30,30-34,From 30 to 34 years,18699,18952,18840,18421,18145,17725,17771,17553,17774,18218,18722,18977,19734,20493,21016,21721,22279,22805,23245
Luxembourg,Males,35,35-39,From 35 to 39 years,18998,19756,20066,20314,20403,20189,20052,20071,19854,19853,19670,19930,20069,20492,21056,21704,22389,23165,23677
Luxembourg,Males,40,40-44,From 40 to 44 years,17322,17970,18401,18701,19150,19784,20325,20831,21227,21565,21523,21603,22062,22096,22148,22113,22405,22610,23010
Luxembourg,Males,45,45-49,From 45 to 49 years,15638,15738,16114,16566,17136,17582,18116,18708,19223,19862,20628,21351,22278,22861,23219,23483,23532,23850,23782
Luxembourg,Males,50,50-54,From 50 to 54 years,14061,14241,14461,14747,14972,15341,15767,16141,16635,17239,17812,18436,19328,19951,20887,21823,22741,23604,24102
Luxembourg,Males,55,55-59,From 55 to 59 years,11497,11317,11831,12235,12759,13340,13877,14130,14428,14658,15089,15601,16109,16716,17419,18210,19033,19810,20514
